SNR_dB,Modulation
11.06032271547434,QPSK
0.30271215065644563,16QAM
20.67471695173525,64QAM
29.416209120940625,QPSK
28.968771685127777,QPSK
4.8281103360725535,QPSK
5.437434181984649,QPSK
16.966167438589803,QPSK
19.11914479284973,64QAM
22.182537409975968,QPSK
5.431510814164425,64QAM
28.770212602933036,64QAM
19.162177688677136,64QAM
25.411407566116644,QPSK
16.201971458525154,64QAM
12.428305427696477,QPSK
29.31548719784988,64QAM
17.463641124595082,QPSK
26.006207483975366,16QAM
28.598771890988697,16QAM
20.260638810259778,64QAM
16.468160355560247,16QAM
0.10532552731951861,64QAM
1.2005892221701797,64QAM
6.02553648153349,64QAM
5.580252955679858,16QAM
7.64276385599536,64QAM
9.148039130929824,16QAM
10.801964806521848,16QAM
12.616130702066297,QPSK
2.96599015368044,16QAM
1.2708579585834612,QPSK
20.218333472190704,64QAM
16.120044745292333,64QAM
13.32432606660359,QPSK
19.03319823505057,64QAM
24.830382216106216,QPSK
12.830787273486138,QPSK
19.233583951559382,64QAM
28.60716671505476,QPSK
25.188734875846823,QPSK
12.780024315072284,QPSK
19.34150513444229,64QAM
5.312127657478193,64QAM
16.815665546852696,64QAM
29.439848734153284,64QAM
15.549453456075668,64QAM
27.82914897570442,16QAM
12.22004761509782,16QAM
29.965344815538934,QPSK
17.376601056826736,16QAM
1.2680698270780366,64QAM
17.602643900741644,64QAM
8.237180870387899,64QAM
0.9744396610768413,QPSK
24.6255991408399,QPSK
8.271889109422677,QPSK
23.896456621394954,QPSK
8.646527488676009,QPSK
5.829790616213229,QPSK
29.218067223132824,16QAM
10.849359832650586,64QAM
18.041286343294814,16QAM
18.299444784434147,QPSK
16.814204465205055,64QAM
27.44087230563644,64QAM
20.233232141006056,64QAM
12.111990123147905,16QAM
25.87141153572822,64QAM
5.431886973478932,QPSK
16.327102728312525,QPSK
28.516511158312692,16QAM
18.761928896412382,16QAM
24.509053514246286,QPSK
19.606821766355786,16QAM
25.18112590613671,64QAM
28.334636395357307,16QAM
8.187651825982105,64QAM
5.089832437701566,64QAM
14.519722509976198,64QAM
21.055872804726476,64QAM
6.815737595466484,64QAM
0.12304351290501225,QPSK
10.28805347510116,QPSK
29.065780064033653,QPSK
20.8490238181754,64QAM
12.039763318236718,16QAM
5.77728292040521,16QAM
10.68269021264241,64QAM
5.095182999037439,16QAM
3.1891746393885425,64QAM
27.202271177176616,16QAM
29.929510151264207,64QAM
4.923433187873709,16QAM
1.6356767663483918,16QAM
9.89193321438637,QPSK
13.849775422842459,16QAM
6.144637412275634,16QAM
9.042747353956754,64QAM
6.0261220707497305,16QAM
23.22781705297354,16QAM
21.377338297417822,16QAM
19.048545472829453,16QAM
11.616535712376143,16QAM
27.271228239427078,QPSK
29.0859762460506,16QAM
5.20917937876236,64QAM
6.690379242356341,64QAM
15.76893084001109,16QAM
2.7375170784673584,16QAM
13.093451964693385,16QAM
17.453737943331305,QPSK
15.662207134119994,64QAM
9.927257492340782,QPSK
16.273374182316203,QPSK
28.764028627765434,16QAM
6.1805221287412815,16QAM
19.64494075182011,64QAM
1.3019008246815555,16QAM
1.992492134443048,64QAM
16.554846726707552,QPSK
3.148175409838484,64QAM
0.67040365280572,64QAM
5.1453899294406655,64QAM
16.945475129987233,QPSK
21.100228635567973,QPSK
6.0743569242414,16QAM
20.047783116245235,16QAM
5.47428993297688,64QAM
18.403722798937714,64QAM
12.358790396873966,QPSK
19.613985280008503,QPSK
29.851582574377417,QPSK
28.13450895697686,64QAM
0.12845273508310884,64QAM
26.563162930869172,QPSK
1.9947238552429958,64QAM
28.59139758479535,QPSK
8.454770372990541,16QAM
11.461044912338128,QPSK
2.7491461552718355,64QAM
3.368182749867288,64QAM
21.80221695687959,64QAM
28.32996707244875,64QAM
18.322454848629285,QPSK
21.47550046580433,QPSK
22.859092337914603,16QAM
7.884428236588251,QPSK
1.3568889276064477,16QAM
0.05618231757505754,QPSK
10.51947848862056,QPSK
7.243926845976483,64QAM
1.8695317514755694,16QAM
5.385848774810002,64QAM
3.734966948038434,64QAM
27.44635141852111,QPSK
4.208016403775067,QPSK
16.129453919630375,16QAM
17.793178653364937,16QAM
16.30468373125901,QPSK
2.971693026479639,16QAM
9.563950852516536,QPSK
1.538109973894598,QPSK
11.870097422889481,QPSK
5.65796793814776,16QAM
16.848975998531394,64QAM
20.784251815473016,16QAM
15.963595806141194,64QAM
13.027100898341873,16QAM
11.620002625700772,64QAM
25.250753042910112,64QAM
6.5810419519581025,16QAM
22.026550185866064,16QAM
22.72446974220357,64QAM
12.576000218122035,QPSK
8.91901797676918,64QAM
14.116244581379258,64QAM
2.796417776780955,QPSK
1.3779009668726994,64QAM
3.3480959835567536,QPSK
5.614350943866785,QPSK
15.12530461014129,16QAM
25.474099084833664,64QAM
7.06926995999061,64QAM
28.054860322403343,QPSK
28.6472372680501,64QAM
28.767138145356157,QPSK
25.126882040289715,64QAM
10.914751223931617,64QAM
2.1805173300786915,QPSK
17.064561952994847,QPSK
16.760443318117012,64QAM
25.499273013287866,64QAM
29.879731528383154,QPSK
15.244719196804427,16QAM
10.356120931193528,16QAM
5.57705134668801,64QAM
0.14399474452112204,64QAM
15.273410774666376,64QAM
16.66556000107787,QPSK
24.748154394521922,64QAM
15.137309036784018,64QAM
27.494050459981697,64QAM
18.842504297143066,16QAM
25.210087146632496,64QAM
4.449052044232413,64QAM
25.660083909069442,QPSK
20.25431563331545,16QAM
5.106990973149916,QPSK
5.692906744380326,64QAM
27.79501857132664,64QAM
0.9664608135111863,64QAM
13.876048298871183,64QAM
9.404258698023046,64QAM
19.952323199952843,QPSK
25.188881627069758,64QAM
10.811343646697086,64QAM
12.807062619685116,16QAM
29.457533535042426,16QAM
23.517495290376083,64QAM
26.91612392795374,64QAM
13.162866619548891,64QAM
7.022286119523456,64QAM
12.355903961593551,64QAM
21.482757534945407,64QAM
3.2829121450793797,QPSK
8.114073168495265,QPSK
1.3990770138477115,QPSK
12.970432150143946,16QAM
24.8233720793884,64QAM
0.739910648940324,16QAM
20.25970580421498,16QAM
27.97487623541219,16QAM
7.107835845335469,QPSK
20.809045221829443,64QAM
29.25305703300601,64QAM
28.868341804573895,16QAM
7.047875790874299,QPSK
3.009931596362061,16QAM
4.448476136877479,16QAM
21.061070054464263,64QAM
21.772766263598267,QPSK
20.22709684884597,64QAM
10.082351632267143,16QAM
5.093308192743664,64QAM
17.422832758567594,16QAM
14.510413372735995,QPSK
21.865024413669104,64QAM
13.240802360568644,64QAM
10.159190840594052,64QAM
8.804357320770432,64QAM
6.344109601492396,64QAM
7.9723912855998424,QPSK
2.8449131653230406,QPSK
10.405710327866686,64QAM
1.097094370888746,16QAM
5.592415414989804,16QAM
22.403113338582873,64QAM
9.76406966029868,64QAM
20.047110509320316,QPSK
21.50652526791832,QPSK
17.435560281963404,64QAM
28.760932240961953,64QAM
0.6431959986933977,16QAM
22.159579517644264,QPSK
28.76359931821224,64QAM
25.86815188058818,QPSK
5.036780754150399,64QAM
9.804609187551963,64QAM
5.173555196293962,64QAM
18.039250914441123,64QAM
21.36563945938477,16QAM
9.512213080891746,64QAM
16.185197219528863,16QAM
20.72761710213585,16QAM
12.64019449833145,64QAM
25.62046591366378,QPSK
23.146498058634513,QPSK
1.9399663155171198,64QAM
18.63375897272487,64QAM
7.059766528792489,64QAM
16.72554794001826,QPSK
28.706653278988988,QPSK
26.371860136567506,64QAM
12.135492093453951,QPSK
8.745415750330602,16QAM
7.03217233224777,QPSK
15.975446092695602,QPSK
3.42745359774169,64QAM
16.47825024384746,16QAM
0.04000918472376047,64QAM
9.715488922375345,QPSK
6.598029414917438,16QAM
29.136563698823462,64QAM
21.817269587099368,QPSK
10.489601413867131,16QAM
2.7853525959186154,64QAM
15.50401784071872,16QAM
6.403436439781269,QPSK
16.092886376950734,64QAM
25.060870625366775,QPSK
18.47377656304156,16QAM
19.013652586350066,QPSK
16.230908671884343,16QAM
27.817968978942275,64QAM
27.9570805326181,QPSK
15.381696032206566,64QAM
9.172784614305133,64QAM
13.787610176383318,64QAM
5.596737365868471,64QAM
19.09032945954268,QPSK
15.002770073466996,QPSK
3.0990143343983965,64QAM
5.929433433588461,64QAM
14.388958685985804,16QAM
26.62766972156575,64QAM
16.99172161893292,16QAM
20.446050006254126,16QAM
10.170856492317291,64QAM
17.142341791327027,QPSK
13.421394679142022,16QAM
19.77389737869482,QPSK
1.517266982370311,64QAM
14.799006487168775,64QAM
8.879778754319009,64QAM
9.785551838337277,64QAM
28.827522946741844,16QAM
5.480844381341483,16QAM
9.337357577357908,QPSK
15.296777271926153,QPSK
25.89080844448871,16QAM
12.500102496191113,64QAM
22.315958426645132,QPSK
25.69122294644407,16QAM
9.300490674655467,QPSK
11.782505506161298,16QAM
10.696686710650688,64QAM
24.98567425853763,16QAM
1.3304058586080347,QPSK
9.2526326648604,16QAM
20.382256727853896,QPSK
16.96330498696028,QPSK
13.08868077881083,QPSK
16.198446816641532,64QAM
5.9275375748495485,64QAM
12.921498648240311,16QAM
15.051089525290472,16QAM
27.03567365863805,QPSK
7.82505488411929,64QAM
26.034855064947976,16QAM
19.32724202477946,16QAM
0.6102249320280295,64QAM
21.738940106981808,QPSK
1.0665563264716527,16QAM
29.92143380441439,QPSK
26.179100630735935,64QAM
8.92031242620137,64QAM
7.722336905901162,16QAM
11.443232463168266,16QAM
10.68500895943329,64QAM
11.170134551561432,QPSK
9.548296383584413,QPSK
18.634002205449942,64QAM
4.927909911618719,16QAM
25.379438773380397,64QAM
24.37207452093946,16QAM
14.294496235658112,QPSK
25.58189895835643,16QAM
7.414352100908799,QPSK
0.5269636711190084,64QAM
18.57623775089469,16QAM
13.737282208941462,QPSK
17.01493638887612,16QAM
26.980182270552092,QPSK
29.097767206978304,QPSK
19.03359419266809,64QAM
22.921667695573152,64QAM
2.514253004614928,16QAM
4.821467546745168,QPSK
21.9961441485893,64QAM
12.940963691640059,16QAM
13.378958112132171,64QAM
9.258230449063099,16QAM
18.220691504332315,64QAM
5.554951362486078,64QAM
18.807488379416867,QPSK
5.21396571405719,QPSK
1.914781041291408,64QAM
9.910730660971831,QPSK
6.93421026029543,64QAM
26.66974915668997,16QAM
1.648603616058798,64QAM
5.298410777223685,64QAM
16.461588167491485,16QAM
14.43201572542421,16QAM
1.3755605512410463,QPSK
0.21757284045433423,16QAM
29.642038258834496,QPSK
19.765041010765145,64QAM
10.962183927046706,16QAM
14.112967429897239,64QAM
7.996503613628608,QPSK
10.346213510796293,16QAM
19.47133401804642,QPSK
26.48435396602112,QPSK
5.5239006924355465,16QAM
25.21084516155956,16QAM
3.646698885548072,QPSK
6.449766707651737,16QAM
1.1152586414893795,QPSK
4.2243558627899835,64QAM
27.519094363921518,64QAM
13.783162398551358,16QAM
2.3299758533506063,16QAM
28.79180514116884,64QAM
26.369769232759502,QPSK
22.64047562604424,QPSK
28.004183758426734,QPSK
6.603882625072925,16QAM
25.09107879030259,QPSK
20.699735890629185,16QAM
26.092777487030652,16QAM
23.907346972278894,16QAM
10.39485189530475,64QAM
23.231956110517668,QPSK
7.873689089546709,16QAM
9.857764890841645,QPSK
3.2371715166892843,64QAM
28.052298479414063,QPSK
8.730100902008447,64QAM
15.618673955143555,16QAM
11.73998509398578,16QAM
28.797843617505045,64QAM
10.051475128154472,16QAM
23.35637464268067,QPSK
25.6624846389354,QPSK
13.068194924428978,64QAM
11.345154433587938,QPSK
22.432374627978838,16QAM
27.386879409187024,16QAM
22.647951992167147,16QAM
6.813790967755969,QPSK
26.64923242313116,16QAM
11.627450023104993,QPSK
17.28688235333803,64QAM
24.943068578781332,16QAM
5.651843022014766,64QAM
23.535304070326593,QPSK
17.884883937320325,QPSK
26.80024925482825,64QAM
5.159112055306289,16QAM
12.620467111227853,16QAM
24.98529278600512,16QAM
0.5769511037028052,64QAM
3.3660410029692853,QPSK
29.71695638270204,64QAM
8.411825357710516,QPSK
29.2662958117186,16QAM
5.4759465302602175,16QAM
10.83283329022007,QPSK
22.58608333510712,16QAM
19.733352217145356,64QAM
17.433671997871667,QPSK
15.896975274150227,16QAM
25.30321330994221,16QAM
7.048456885001782,16QAM
13.274127809805552,16QAM
4.663568764693719,QPSK
17.878247871921133,QPSK
7.516332728139606,16QAM
10.015261930301575,64QAM
14.137521498705844,64QAM
0.8031175710938354,64QAM
2.7581380776251296,64QAM
20.57787662124659,QPSK
12.869099421525217,QPSK
25.943706659996863,64QAM
20.840160109325982,QPSK
0.24302824941967338,64QAM
18.501369923014046,16QAM
2.8117459817914927,16QAM
23.427995393714827,64QAM
29.74523064835506,QPSK
15.935963827245345,64QAM
20.483385005823912,QPSK
7.119424826842547,16QAM
13.127932312613806,QPSK
25.68285996709151,64QAM
5.022688432387536,16QAM
7.966068168412863,16QAM
13.363010258580905,QPSK
21.367466755320418,16QAM
11.276518643870215,16QAM
27.831968393490115,QPSK
2.833711538061575,16QAM
11.124125926345425,64QAM
21.268623702852658,QPSK
6.779602969844774,QPSK
19.692394026890188,QPSK
4.926508746820378,QPSK
1.6794085458505914,64QAM
3.630471502459466,QPSK
27.89954349402404,64QAM
16.55252648818654,QPSK
23.89037326438947,QPSK
9.979635027151536,16QAM
17.7797594365634,16QAM
14.848564011149747,64QAM
28.37213878206882,16QAM
22.42723908162331,QPSK
21.91627894489737,64QAM
1.390598083028386,16QAM
16.490090070110732,QPSK
14.009743617054445,16QAM
27.835267998185834,16QAM
7.720259645685967,16QAM
8.095003598732829,16QAM
12.340387466445012,QPSK
7.301091402191281,16QAM
3.875517534262485,64QAM
25.722445399524023,64QAM
16.748295732117477,16QAM
25.840881568697004,64QAM
24.934042962110876,16QAM
8.461270643690133,QPSK
16.43212332972822,QPSK
2.4965310822021136,64QAM
27.45755652092275,64QAM
12.127881451954593,16QAM
11.81028551667064,16QAM
9.082661118538596,16QAM
13.819912341321114,QPSK
7.552781596363442,16QAM
11.245568183904137,QPSK
23.998411457546457,64QAM
25.027665107555155,QPSK
9.125474328855484,64QAM
14.070432916583638,QPSK
26.214593288401566,QPSK
1.580199954890914,16QAM
26.67434885987356,64QAM
6.57553036956995,QPSK
20.356177326431276,QPSK
17.476550891538007,64QAM
16.588222445677562,QPSK
25.78080674258464,64QAM
3.047164309339838,64QAM
10.410840759769082,64QAM
16.14758239034297,QPSK
24.338665618381192,QPSK
6.493292502350146,16QAM
24.08789524122829,64QAM
11.989154474818072,QPSK
5.667415693010862,QPSK
22.76959321330448,64QAM
2.7269670442364347,64QAM
15.443021222263289,64QAM
1.9162735158566524,16QAM
10.692535654733627,16QAM
18.03230397019178,16QAM
16.683466244616394,64QAM
12.139662537139996,QPSK
12.87143981916347,64QAM
6.803086600522996,QPSK
13.676477652723086,16QAM
28.597645671625028,16QAM
25.51358753351371,16QAM
4.356986072290314,QPSK
0.893423619627628,QPSK
28.005729381498917,64QAM
15.80249249642243,64QAM
16.13513469447923,64QAM
23.42153987119567,16QAM
9.440669216139796,64QAM
14.457227065080065,16QAM
29.05988739440213,QPSK
20.164460607972213,16QAM
4.612350959873578,16QAM
3.996802439530599,16QAM
6.1279427499901615,QPSK
23.001350232621526,QPSK
8.861310115218481,64QAM
0.6416654002523936,64QAM
28.325230905169857,64QAM
5.09140249184732,QPSK
0.28674558444205744,QPSK
7.113948071499689,QPSK
7.050863613544011,QPSK
12.660157525371691,QPSK
27.611694945001105,16QAM
26.375547533372938,64QAM
13.706836649472837,16QAM
12.326997149754195,64QAM
16.65027259424554,16QAM
7.303620359152973,QPSK
1.565549758990885,64QAM
28.1767240851362,16QAM
5.6009695463151825,64QAM
5.952021877371491,QPSK
14.173809865618429,QPSK
14.748400345209921,64QAM
0.5530262910222583,64QAM
4.438642163219121,QPSK
11.344644556822253,QPSK
20.511920805316173,QPSK
6.852553704958075,16QAM
12.69043338725288,64QAM
16.720351941494005,QPSK
26.65777483869876,64QAM
9.782115069813699,16QAM
4.0067479759045055,16QAM
14.678166776928247,QPSK
22.401648050521864,64QAM
3.2957927115820027,16QAM
12.740504750908812,64QAM
0.5335542378745028,64QAM
1.006775449417534,QPSK
14.488600896499968,16QAM
8.945918944527882,16QAM
25.353218970162363,16QAM
18.064629183793627,64QAM
13.617988852289711,16QAM
12.23806113162889,16QAM
14.917364405686898,64QAM
1.2131649363798402,16QAM
26.7838006926198,16QAM
29.94909467201875,64QAM
5.44461374576096,16QAM
3.611488943238592,QPSK
4.307323903457857,64QAM
19.830811747031014,16QAM
19.843225153523242,QPSK
25.43772486835233,64QAM
22.5547916527876,16QAM
13.490690201080191,64QAM
18.385660846959563,QPSK
20.648540111040237,64QAM
15.382094108556755,16QAM
14.2695295335491,QPSK
19.352923369279598,64QAM
16.724236469269613,16QAM
19.31826916007731,16QAM
18.385643218900917,QPSK
21.57589681540964,QPSK
19.284105263486282,64QAM
15.592274593118018,16QAM
20.453904338531597,QPSK
13.484458955562841,16QAM
7.250136779178032,64QAM
0.042546604017463796,QPSK
16.798924414375296,64QAM
17.71965679825923,64QAM
29.16146894327143,QPSK
10.844350022828266,64QAM
11.823997284849352,16QAM
6.053987440265707,QPSK
2.116028857119657,16QAM
23.184134785852216,64QAM
7.490431930179751,QPSK
18.26714583090114,16QAM
20.633191066364446,16QAM
14.13710061874943,16QAM
26.29056339081575,16QAM
13.313845229391863,16QAM
8.547258691252953,64QAM
26.88046568884867,64QAM
25.846928527498694,64QAM
4.92119841229239,64QAM
0.7788305506176285,64QAM
2.699566690488621,64QAM
8.596421956614511,64QAM
29.16779405225132,16QAM
16.75548459482475,64QAM
11.197851960878065,16QAM
26.66148283838239,QPSK
13.59408994435499,64QAM
9.457158852030634,16QAM
28.236585862369722,QPSK
25.48552998578034,QPSK
25.31005126258323,16QAM
15.368542291506394,16QAM
23.683151964463647,16QAM
5.380600777936556,64QAM
17.19668872668731,QPSK
29.51537768542637,64QAM
8.72875291553885,64QAM
23.830569877430257,64QAM
14.714352216242016,QPSK
1.1941704966626199,QPSK
22.89058193447002,QPSK
5.057074331763384,16QAM
18.944207013982506,64QAM
2.569925821409187,16QAM
28.406021924878946,16QAM
8.751716615410828,64QAM
6.793940750321847,QPSK
3.8740921219900293,64QAM
28.380065800171433,16QAM
21.357112273239157,QPSK
22.24982666154266,QPSK
14.982136841407337,16QAM
14.241833558114504,QPSK
3.3006372897442993,QPSK
16.795232867519754,64QAM
7.407494853263713,64QAM
29.314359984012174,16QAM
23.89742820045442,16QAM
12.389761805786627,16QAM
4.540237760745991,QPSK
23.559950734163518,16QAM
3.6616130124394797,64QAM
5.680012604912115,QPSK
6.345615532326823,16QAM
16.706719148192832,QPSK
23.61169961971099,QPSK
9.429446361740766,QPSK
2.5400944282586826,16QAM
13.936153905732576,QPSK
22.443307234798066,QPSK
6.649915292621649,QPSK
6.597736441181227,64QAM
28.416810820401324,16QAM
28.62461181357534,64QAM
29.713971961847292,QPSK
24.229788047243403,QPSK
5.645525075038367,64QAM
6.359445623977841,QPSK
10.20675724567176,64QAM
9.543975940004724,QPSK
28.69583247234027,QPSK
23.672219486450807,QPSK
21.720263764846617,QPSK
5.578896721743955,16QAM
27.28576678086989,16QAM
24.836111385185216,16QAM
4.9092552398377105,64QAM
26.135109958829176,64QAM
8.167426091114137,64QAM
2.426092374963181,64QAM
19.704669195426302,16QAM
19.614139781529918,64QAM
2.8479602869685428,64QAM
9.565554268097472,64QAM
29.78443386766616,QPSK
20.352800010262108,64QAM
21.902254998099874,QPSK
6.38751856812917,64QAM
2.36346213011743,64QAM
8.30705069222813,QPSK
7.466951555795759,64QAM
7.036323022441593,QPSK
5.782629656611187,64QAM
17.24267071966213,64QAM
9.843104275254653,QPSK
24.610350451425912,16QAM
5.51842253542152,QPSK
13.938812126056334,16QAM
0.4097350927823995,QPSK
14.45046967365576,16QAM
1.6751466262942316,64QAM
29.33170535617931,16QAM
23.717763859512385,64QAM
14.703344299093661,QPSK
2.5976207453805076,16QAM
17.77336322371243,64QAM
22.762912521056325,QPSK
5.7215175901423585,16QAM
17.046250223624725,64QAM
24.42632695148604,16QAM
23.04743332938949,16QAM
24.089760536014587,64QAM
26.379702746091596,64QAM
28.130463064784106,QPSK
12.165634656106079,64QAM
17.06307307568632,64QAM
23.719785781368326,16QAM
20.914194418373494,64QAM
29.865606847931364,16QAM
0.4103295331393242,16QAM
10.65399645947372,64QAM
8.430837788106073,64QAM
7.869475504966038,64QAM
6.675893474966573,64QAM
21.273715224456872,QPSK
2.5427841982596555,16QAM
22.24826501830015,QPSK
20.802775260488204,QPSK
7.524123975026892,16QAM
7.585013494954838,QPSK
18.865817560335067,64QAM
22.865133164510336,64QAM
26.294568392620967,64QAM
25.564186915634274,64QAM
28.946489824915595,16QAM
17.441546860095336,64QAM
27.259666840210787,16QAM
24.255398197812323,16QAM
26.840028729420407,16QAM
0.348798038560999,16QAM
28.97708975597433,QPSK
14.20590488539435,QPSK
23.94548968724529,64QAM
3.816123580133426,16QAM
11.878232874419222,64QAM
8.143819890629727,64QAM
8.749763115028111,64QAM
3.6976685985264526,64QAM
24.17291497629021,16QAM
0.2772694374323448,16QAM
9.375163709556075,QPSK
5.232316296492451,16QAM
17.671168218250216,16QAM
7.627572078436316,64QAM
7.76995363584299,16QAM
14.650144319859562,64QAM
19.58067118022777,16QAM
3.6391411369549087,QPSK
5.265343573964884,64QAM
7.415242337835528,16QAM
29.212446423538815,16QAM
11.91457499828761,64QAM
17.969702718930794,QPSK
7.246284381479336,QPSK
14.713785754724638,16QAM
2.2235752315787414,16QAM
1.0422643776698082,16QAM
14.062005804643805,64QAM
11.959778625552362,64QAM
4.10640959075483,64QAM
20.62804286762201,16QAM
29.787104726977933,QPSK
11.869404635901374,64QAM
18.736759077521835,QPSK
28.88927827093457,16QAM
24.94604917340626,64QAM
13.906566699080573,64QAM
22.12468453379758,64QAM
3.8440512075157205,16QAM
15.363115663913977,16QAM
8.371808315398097,16QAM
4.834910636884833,QPSK
12.788427187636046,QPSK
3.9304366330084326,64QAM
20.969553245234568,64QAM
13.687201321600066,16QAM
15.934338976939914,16QAM
4.391278160044711,16QAM
4.193149832804835,64QAM
17.502463057803723,16QAM
29.55029243488339,QPSK
2.8875174971317685,QPSK
8.571942856973438,64QAM
26.083773496136626,64QAM
2.168160367657108,QPSK
26.276571641008537,16QAM
15.728579501242535,64QAM
12.248003217792775,64QAM
9.290416930543676,64QAM
8.913514743835258,QPSK
9.174077473484363,64QAM
26.54409242880587,QPSK
21.713856905243567,QPSK
20.091690234934518,16QAM
23.962474468560025,16QAM
7.7134398901243495,16QAM
18.54128436245267,64QAM
13.80198716873853,QPSK
23.473249056005802,64QAM
9.277683314198566,QPSK
19.29535850609687,64QAM
26.466372354519404,QPSK
12.064514285847862,16QAM
1.9986626210238434,16QAM
15.481524670253783,64QAM
10.379174634210779,QPSK
20.166761416415248,16QAM
28.530987742458183,QPSK
14.56824953990541,64QAM
13.985706904666015,16QAM
19.63754400574381,64QAM
3.1049251078070306,64QAM
7.6051856677504395,QPSK
27.569379765011956,64QAM
20.09827840091299,64QAM
0.4033213195024876,QPSK
6.138764176770596,QPSK
20.48511798086697,64QAM
22.931976076877227,16QAM
25.195787180221256,16QAM
8.765304101461346,QPSK
27.93085788832688,64QAM
16.58840680733677,16QAM
20.89617067163679,QPSK
17.902165883397238,QPSK
3.6822016402386137,QPSK
28.893439781546395,64QAM
3.6862673968245794,QPSK
7.646458692335508,16QAM
24.408836406689403,64QAM
18.557908845033044,16QAM
25.144474961290708,16QAM
15.472085651221347,16QAM
11.309797060999045,64QAM
27.655364986433547,16QAM
1.0875695254438456,QPSK
25.683906610591375,QPSK
6.924533555633449,16QAM
25.462089832619032,QPSK
4.175898402506569,64QAM
17.406568910716214,64QAM
26.643237570344162,QPSK
14.206189406966715,QPSK
22.397000214101787,64QAM
24.140148535666754,16QAM
22.094826261503375,64QAM
27.75989210623795,16QAM
13.40502691559786,QPSK
5.1937631749546735,QPSK
1.4343319110743935,16QAM
7.3937960891251535,16QAM
4.295925116407263,64QAM
16.738462243034416,16QAM
5.54836011635196,QPSK
1.1680112186811353,QPSK
1.0796948660600358,QPSK
24.947084950945847,16QAM
17.743497943290745,16QAM
10.742559056801346,QPSK
26.826841282207408,16QAM
2.1058983422314084,64QAM
29.409662181834776,64QAM
18.48875370763383,16QAM
5.503927619065454,16QAM
20.372072969309055,QPSK
22.90143779350688,16QAM
12.880283501123234,QPSK
25.84897818736642,64QAM
4.521972218894109,16QAM
8.36512750732825,64QAM
2.804770847519693,16QAM
6.3263352182205645,16QAM
7.161864357334351,QPSK
27.528995727651303,QPSK
2.3432906625346863,16QAM
12.822453605631283,16QAM
15.971960616807388,QPSK
26.960791614064824,64QAM
29.930886559836406,16QAM
22.601643447595073,QPSK
29.123729717070887,16QAM
23.613033976076213,QPSK
28.896079229142497,64QAM
21.218121778333654,16QAM
2.392902763532132,16QAM
12.057605609780296,64QAM
19.39791851407411,16QAM
10.52155528362753,16QAM
8.201517543413358,16QAM
17.32197801399273,QPSK
28.005056301073047,QPSK
1.0494562054846068,16QAM
23.07693610624313,64QAM
21.681818341338815,64QAM
28.918602761648614,16QAM
27.921336669976306,QPSK
22.866976861325785,QPSK
15.61226294047796,16QAM
6.128026597005595,QPSK
16.35707154976723,QPSK
22.960559817589616,64QAM
26.870076379136794,16QAM
23.691360276316473,QPSK
5.858008055731619,QPSK
17.990589426841783,QPSK
9.96520378594071,16QAM
0.2761700217192897,16QAM
6.006628073659982,QPSK
3.396619498003478,64QAM
25.281573706184055,64QAM
7.755187564434359,16QAM
8.540939066626665,64QAM
28.798097153966527,QPSK
11.372601691465565,16QAM
0.28756920433183675,16QAM
8.515384450384095,64QAM
3.5789874180543735,16QAM
3.084256852075619,64QAM
2.3246187040724853,64QAM
17.797784105261318,QPSK
5.6804317088957585,64QAM
10.837283821230313,64QAM
25.860531483900502,16QAM
12.73014419388827,QPSK
27.470740501549127,QPSK
14.938141601868187,64QAM
11.965098445192673,16QAM
22.511667812721047,16QAM
2.195252963040063,16QAM
2.6843514894725216,QPSK
19.55921141768882,QPSK
14.608221397177449,64QAM
23.712457509576307,64QAM
27.48812512030594,16QAM
11.651006330146426,64QAM
17.892300797539388,16QAM
15.020898833859297,QPSK
29.448319669272987,64QAM
24.932532220697855,16QAM
27.352131248320607,QPSK
7.630202627328125,16QAM
23.17579269487783,64QAM
7.964196749929467,16QAM
6.262276002851697,QPSK
28.327984789666523,64QAM
0.5791325015359994,QPSK
28.96166110990289,64QAM
4.477856909664187,16QAM
24.583142453798043,QPSK
8.277676592043093,QPSK
10.521069822921822,16QAM
6.502731339659549,QPSK
17.56542127443239,QPSK
10.442866425236222,QPSK
19.721791184839898,QPSK
0.46941953826197924,16QAM
1.9312465054511885,QPSK
2.989834581937459,QPSK
12.569810559306932,QPSK
24.44388517979928,64QAM
26.64533731135148,64QAM
7.344322201827023,16QAM
17.23109172717042,16QAM
23.050949780778016,16QAM
8.66488289758826,QPSK
12.270232102088197,64QAM
15.719226080571417,64QAM
4.046245392241431,16QAM
0.7794688117734094,64QAM
4.584174279548497,16QAM
18.805608637606003,QPSK
2.2085478460104504,64QAM
5.690890945503849,QPSK
10.135616570859112,QPSK
2.33610192919099,64QAM
5.750978134849033,16QAM
27.338093669505334,64QAM
0.5789739668095428,QPSK
19.602957725230866,16QAM
11.532267927455548,QPSK
20.179462182971132,16QAM
17.660751610902135,64QAM
6.704962630639328,QPSK
25.416284627201655,16QAM
14.7582114782807,16QAM
24.676080567404153,64QAM
12.180376085646575,16QAM
29.54056661745717,16QAM
23.11468075503889,QPSK
28.978506153377204,64QAM
15.429794367295765,64QAM
14.210733968721014,QPSK
22.663614279757734,QPSK
26.408737890402907,QPSK
28.92437387596674,16QAM
9.736557180974991,64QAM
23.96113721527917,64QAM
